"No.","Time","Length","Info"
"9257","68.307004","74","443  >  56494 [ACK] Seq=361030 Ack=135968 Win=8 Len=0"
"9258","68.316713","115","Application Data"
"9259","68.322586","340","Application Data"
"9260","68.332491","115","Application Data"
"9261","68.349163","115","Application Data"
"9262","68.357022","74","443  >  56494 [ACK] Seq=361296 Ack=136091 Win=8 Len=0"
"9263","68.357022","315","Application Data"
"9264","68.365509","115","Application Data"
"9265","68.376462","74","443  >  56494 [ACK] Seq=361537 Ack=136173 Win=8 Len=0"
"9266","68.382403","115","Application Data"
"9267","68.399055","115","Application Data"
"9268","68.401546","285","Application Data"
"9269","68.401663","74","56494  >  443 [ACK] Seq=136296 Ack=361748 Win=515 Len=0"
"9270","68.415339","115","Application Data"
"9271","68.417299","74","443  >  56494 [ACK] Seq=361748 Ack=136255 Win=8 Len=0"
"9272","68.432360","115","Application Data"
"9273","68.448535","271","Application Data"
"9274","68.449500","115","Application Data"
"9275","68.449626","138","Application Data"
"9276","68.462778","74","443  >  56494 [ACK] Seq=362009 Ack=136378 Win=8 Len=0"
"9277","68.465904","115","Application Data"
"9278","68.482227","283","Application Data"
"9279","68.482227","1200","Application Data"
"9280","68.482414","74","56494  >  443 [ACK] Seq=136460 Ack=363344 Win=515 Len=0"
"9281","68.483111","115","Application Data"
"9282","68.492128","363","Application Data"
"9283","68.499252","115","Application Data"
"9284","68.515913","115","Application Data"
"9285","68.527338","288","Application Data"
"9286","68.532590","115","Application Data"
"9287","68.536536","74","443  >  56494 [ACK] Seq=363847 Ack=136542 Win=8 Len=0"
"9288","68.549005","115","Application Data"
"9289","68.562567","255","Application Data"
"9290","68.565553","115","Application Data"
"9291","68.582297","74","443  >  56494 [ACK] Seq=364028 Ack=136665 Win=8 Len=0"
"9292","68.582744","115","Application Data"
"9293","68.599459","115","Application Data"
"9294","68.608318","332","Application Data"
"9295","68.616511","115","Application Data"
"9296","68.633221","115","Application Data"
"9297","68.645511","270","Application Data"
"9298","68.648828","115","Application Data"
"9299","68.662470","74","443  >  56494 [ACK] Seq=364482 Ack=136829 Win=8 Len=0"
"9300","68.665228","115","Application Data"
"9301","68.677050","74","443  >  56494 [ACK] Seq=364482 Ack=136911 Win=8 Len=0"
"9302","68.677050","266","Application Data"
"9303","68.681880","115","Application Data"
"9304","68.692826","138","Application Data"
"9305","68.692826","363","Application Data"
"9306","68.692917","74","56494  >  443 [ACK] Seq=136993 Ack=365027 Win=515 Len=0"
"9307","68.698990","115","Application Data"
"9308","68.715395","115","Application Data"
"9309","68.727060","74","443  >  56494 [ACK] Seq=365027 Ack=136993 Win=8 Len=0"
"9310","68.727060","289","Application Data"
"9311","68.731837","115","Application Data"
"9312","68.749250","115","Application Data"
"9313","68.757735","74","443  >  56494 [ACK] Seq=365242 Ack=137075 Win=8 Len=0"
"9314","68.757735","266","Application Data"
"9315","68.766132","115","Application Data"
"9316","68.778398","74","443  >  56494 [ACK] Seq=365434 Ack=137157 Win=8 Len=0"
"9317","68.782240","115","Application Data"
"9318","68.798953","115","Application Data"
"9319","68.802236","313","Application Data"
"9320","68.812636","99","Application Data"
"9321","68.812716","74","56494  >  443 [ACK] Seq=137280 Ack=365698 Win=512 Len=0"
"9322","68.815895","115","Application Data"
"9323","68.831878","115","Application Data"
"9324","68.842788","266","Application Data"
"9325","68.848839","115","Application Data"
"9326","68.852260","74","443  >  56494 [ACK] Seq=365890 Ack=137321 Win=8 Len=0"
"9327","68.865449","115","Application Data"
"9328","68.882423","115","Application Data"
"9329","68.887759","294","Application Data"
"9330","68.887759","363","Application Data"
"9331","68.888012","74","56494  >  443 [ACK] Seq=137485 Ack=366399 Win=515 Len=0"
"9332","68.899403","115","Application Data"
"9333","68.915709","115","Application Data"
"9334","68.917921","74","443  >  56494 [ACK] Seq=366399 Ack=137485 Win=8 Len=0"
"9335","68.927406","328","Application Data"
"9336","68.932234","115","Application Data"
"9337","68.947607","74","443  >  56494 [ACK] Seq=366653 Ack=137567 Win=8 Len=0"
"9338","68.948735","115","Application Data"
"9339","68.957957","266","Application Data"
"9340","68.966165","115","Application Data"
"9341","68.978392","74","443  >  56494 [ACK] Seq=366845 Ack=137649 Win=8 Len=0"
"9342","68.982841","115","Application Data"
"9344","69.002356","115","Application Data"
"9345","69.002819","276","Application Data"
"9346","69.019860","74","443  >  56494 [ACK] Seq=367047 Ack=137731 Win=8 Len=0"
"9347","69.032199","115","Application Data"
"9348","69.048230","255","Application Data"
"9349","69.050244","115","Application Data"
"9350","69.066405","115","Application Data"
"9351","69.068462","74","443  >  56494 [ACK] Seq=367228 Ack=137813 Win=8 Len=0"
"9352","69.083169","115","Application Data"
"9353","69.087524","251","Application Data"
"9354","69.099085","115","Application Data"
"9355","69.108536","363","Application Data"
"9356","69.117009","115","Application Data"
"9357","69.123109","251","Application Data"
"9358","69.123187","74","56494  >  443 [ACK] Seq=138018 Ack=367871 Win=515 Len=0"
"9359","69.132742","115","Application Data"
"9360","69.137817","74","443  >  56494 [ACK] Seq=367871 Ack=137977 Win=8 Len=0"
"9361","69.149409","115","Application Data"
"9362","69.165771","115","Application Data"
"9363","69.168277","74","443  >  56494 [ACK] Seq=367871 Ack=138059 Win=8 Len=0"
"9364","69.168277","255","Application Data"
"9365","69.168277","138","Application Data"
"9366","69.168413","74","56494  >  443 [ACK] Seq=138141 Ack=368116 Win=514 Len=0"
"9367","69.183213","115","Application Data"
"9369","69.197977","74","443  >  56494 [ACK] Seq=368116 Ack=138141 Win=8 Len=0"
"9370","69.197977","251","Application Data"
"9371","69.200428","115","Application Data"
"9372","69.216546","115","Application Data"
"9373","69.232762","115","Application Data"
"9374","69.242563","270","Application Data"
"9375","69.249058","115","Application Data"
"9376","69.253833","74","443  >  56494 [ACK] Seq=368489 Ack=138264 Win=8 Len=0"
"9377","69.266440","115","Application Data"
"9378","69.283581","115","Application Data"
"9379","69.299333","115","Application Data"
"9380","69.310219","313","Application Data"
"9381","69.310219","363","Application Data"
"9382","69.310219","74","443  >  56494 [ACK] Seq=369017 Ack=138428 Win=8 Len=0"
"9383","69.310373","74","56494  >  443 [ACK] Seq=138469 Ack=369017 Win=510 Len=0"
"9384","69.316250","115","Application Data"
"9385","69.317805","266","Application Data"
"9386","69.333004","115","Application Data"
"9387","69.349419","115","Application Data"
"9388","69.367088","115","Application Data"
"9389","69.383050","115","Application Data"
"9390","69.399454","115","Application Data"
"9391","69.403005","74","443  >  56494 [ACK] Seq=369209 Ack=138510 Win=8 Len=0"
"9392","69.403005","274","Application Data"
"9393","69.403005","120","Application Data"
"9394","69.403005","105","Encrypted Alert"
"9395","69.403005","74","443  >  56494 [ACK] Seq=369409 Ack=138592 Win=8 Len=0"
"9396","69.403269","74","56494  >  443 [ACK] Seq=138715 Ack=369409 Win=515 Len=0"
"9397","69.403392","74","56550  >  443 [ACK] Seq=2 Ack=79 Win=513 Len=0"
"9398","69.403724","74","56550  >  443 [FIN, ACK] Seq=2 Ack=79 Win=513 Len=0"
"9399","69.416222","115","Application Data"
"9400","69.432589","115","Application Data"
"9401","69.432854","344","Application Data"
"9402","69.432854","74","443  >  56494 [ACK] Seq=369679 Ack=138715 Win=8 Len=0"
"9403","69.450259","115","Application Data"
"9404","69.463082","270","Application Data"
"9405","69.464242","74","443  >  56550 [ACK] Seq=79 Ack=3 Win=75 Len=0"
"9406","69.464242","74","443  >  56494 [ACK] Seq=369875 Ack=138797 Win=8 Len=0"
"9407","69.465702","115","Application Data"
"9408","69.482943","355","Application Data"
"9409","69.483008","115","Application Data"
"9410","69.500080","115","Application Data"
"9411","69.516771","115","Application Data"
"9412","69.519041","1434","443  >  56494 [ACK] Seq=370156 Ack=138838 Win=8 Len=1360 [TCP segment of a reassembled PDU]"
"9413","69.519041","119","Application Data"
"9414","69.519041","74","443  >  56494 [ACK] Seq=371561 Ack=138920 Win=8 Len=0"
"9415","69.519395","74","56494  >  443 [ACK] Seq=139002 Ack=371561 Win=515 Len=0"
"9416","69.532874","115","Application Data"
"9417","69.549311","115","Application Data"
"9418","69.566507","115","Application Data"
"9419","69.573695","285","Application Data"
"9420","69.573695","74","443  >  56494 [ACK] Seq=371772 Ack=139002 Win=8 Len=0"
"9421","69.573695","304","Application Data"
"9422","69.573820","74","56494  >  443 [ACK] Seq=139125 Ack=372002 Win=513 Len=0"
"9423","69.582306","115","Application Data"
"9424","69.598950","115","Application Data"
"9425","69.616005","115","Application Data"
"9426","69.634802","115","Application Data"
"9427","69.658490","74","443  >  56494 [ACK] Seq=372002 Ack=139084 Win=8 Len=0"
"9428","69.658490","289","Application Data"
"9429","69.658490","74","443  >  56494 [ACK] Seq=372217 Ack=139166 Win=8 Len=0"
"9430","69.658490","327","Application Data"
"9431","69.658657","74","56494  >  443 [ACK] Seq=139289 Ack=372470 Win=511 Len=0"
"9432","69.666132","115","Application Data"
"9433","69.683299","115","Application Data"
"9434","69.700277","115","Application Data"
"9435","69.707951","74","443  >  56494 [ACK] Seq=372470 Ack=139289 Win=8 Len=0"
"9436","69.707951","300","Application Data"
"9437","69.707951","363","Application Data"
"9438","69.708147","74","56494  >  443 [ACK] Seq=139412 Ack=372985 Win=515 Len=0"
"9439","69.716285","115","Application Data"
"9440","69.732999","115","Application Data"
"9441","69.752049","115","Application Data"
"9442","69.763590","74","443  >  56494 [ACK] Seq=372985 Ack=139371 Win=8 Len=0"
"9443","69.763590","285","Application Data"
"9444","69.763590","74","443  >  56494 [ACK] Seq=373196 Ack=139453 Win=8 Len=0"
"9445","69.782651","115","Application Data"
"9446","69.788750","358","Application Data"
"9447","69.798659","115","Application Data"
"9448","69.804008","330","Application Data"
"9449","69.813976","99","Application Data"
"9450","69.814101","74","56494  >  443 [ACK] Seq=139617 Ack=373761 Win=512 Len=0"
"9451","69.816552","115","Application Data"
"9452","69.832222","115","Application Data"
"9453","69.838997","74","443  >  56494 [ACK] Seq=373761 Ack=139617 Win=8 Len=0"
"9454","69.848684","115","Application Data"
"9455","69.853392","331","Application Data"
"9456","69.865532","115","Application Data"
"9457","69.882471","115","Application Data"
"9458","69.889035","296","Application Data"
"9459","69.889035","138","Application Data"
"9460","69.889153","74","56494  >  443 [ACK] Seq=139822 Ack=374304 Win=510 Len=0"
"9461","69.898195","74","443  >  56494 [ACK] Seq=374304 Ack=139781 Win=8 Len=0"
"9462","69.898994","115","Application Data"
"9463","69.908944","363","Application Data"
"9464","69.909077","74","56494  >  443 [ACK] Seq=139863 Ack=374593 Win=515 Len=0"
"9465","69.916447","115","Application Data"
"9466","69.919080","320","Application Data"
"9467","69.933797","115","Application Data"
"9468","69.949644","115","Application Data"
"9469","69.966120","115","Application Data"
"9470","69.983321","115","Application Data"
"9471","69.998570","74","443  >  56494 [ACK] Seq=374839 Ack=139904 Win=8 Len=0"
"9472","69.998570","315","Application Data"
"9473","69.999558","115","Application Data"
"9474","70.016670","115","Application Data"
"9475","70.019900","74","443  >  56494 [ACK] Seq=375080 Ack=140027 Win=8 Len=0"
"9476","70.019900","315","Application Data"
"9477","70.033138","115","Application Data"
"9478","70.043939","74","443  >  56494 [ACK] Seq=375321 Ack=140109 Win=8 Len=0"
"9479","70.043939","319","Application Data"
"9480","70.049641","115","Application Data"
"9481","70.066644","115","Application Data"
"9482","70.078486","74","443  >  56494 [ACK] Seq=375566 Ack=140191 Win=8 Len=0"
"9483","70.082665","115","Application Data"
"9484","70.088910","296","Application Data"
"9485","70.099153","363","Application Data"
"9486","70.099303","74","56494  >  443 [ACK] Seq=140314 Ack=376077 Win=515 Len=0"
"9487","70.099812","115","Application Data"
"9488","70.116819","115","Application Data"
"9489","70.128386","74","443  >  56494 [ACK] Seq=376077 Ack=140314 Win=8 Len=0"
"9490","70.132944","115","Application Data"
"9491","70.148232","365","Application Data"
"9492","70.148973","115","Application Data"
"9493","70.165257","115","Application Data"
"9494","70.181780","115","Application Data"
"9495","70.183593","319","Application Data"
"9496","70.183593","74","443  >  56494 [ACK] Seq=376613 Ack=140437 Win=8 Len=0"
"9497","70.199203","115","Application Data"
"9498","70.199716","74","443  >  56494 [ACK] Seq=376613 Ack=140519 Win=8 Len=0"
"9500","70.208064","296","Application Data"
"9503","70.215220","115","Application Data"
"9504","70.232046","115","Application Data"
"9505","70.238427","74","443  >  56494 [ACK] Seq=376835 Ack=140601 Win=8 Len=0"
"9506","70.238427","296","Application Data"
"9507","70.248813","115","Application Data"
"9508","70.265580","115","Application Data"
"9511","70.282682","115","Application Data"
"9512","70.283695","74","443  >  56494 [ACK] Seq=377057 Ack=140683 Win=8 Len=0"
"9513","70.283695","300","Application Data"
"9514","70.286409","1292","Initial, DCID=61f1c0c064cd900e, PKN: 1, CRYPTO"
"9515","70.286668","1292","Initial, DCID=61f1c0c064cd900e, PKN: 2, PING, PING, PADDING, CRYPTO, PADDING"
"9516","70.287166","140","0-RTT, DCID=61f1c0c064cd900e"
"9517","70.299184","115","Application Data"
"9518","70.303932","363","Application Data"
"9519","70.303932","74","443  >  56494 [ACK] Seq=377572 Ack=140765 Win=8 Len=0"
"9520","70.304075","74","56494  >  443 [ACK] Seq=140847 Ack=377572 Win=515 Len=0"
"9521","70.315781","115","Application Data"
"9522","70.329623","316","Application Data"
"9524","70.332174","115","Application Data"
"9525","70.339020","1292","Initial, SCID=e1f1c0c064cd900e, PKN: 1, ACK, PADDING"
"9526","70.348750","115","Application Data"
"9527","70.353569","74","443  >  56494 [ACK] Seq=377814 Ack=140888 Win=8 Len=0"
"9528","70.366801","115","Application Data"
"9529","70.370290","296","Application Data"
"9530","70.378581","138","Application Data"
"9531","70.378700","74","56494  >  443 [ACK] Seq=141011 Ack=378100 Win=513 Len=0"
"9532","70.383230","115","Application Data"
"9533","70.399178","115","Application Data"
"9534","70.415942","115","Application Data"
"9535","70.432613","115","Application Data"
"9536","70.449165","1292","Initial, DCID=e1f1c0c064cd900e, PKN: 5, PADDING, PING, PADDING"
"9537","70.449381","115","Application Data"
"9538","70.454692","1292","Initial, SCID=e1f1c0c064cd900e, PKN: 2, CRYPTO, PADDING"
"9539","70.454692","358","Protected Payload (KP0)"
"9540","70.454692","996","Protected Payload (KP0)"
"9541","70.454692","93","Protected Payload (KP0)"
"9542","70.454692","86","Protected Payload (KP0)"
"9543","70.454692","308","Application Data"
"9544","70.454692","74","443  >  56494 [ACK] Seq=378334 Ack=141052 Win=8 Len=0"
